departamento_nombre,localidad_censal_nombre,municipio_nombre,provincia_nombre
Salavina              ,                      ,                      ,Santiago del
Salavina              ,                      ,                      ,Santiago del
Salavina              ,                      ,                      ,Santiago del
Salavina              ,                      ,                      ,Santiago del
Salavina              ,                      ,                      ,Santiago del
Salavina              ,                      ,                      ,Santiago del
Salavina              ,                      ,                      ,Santiago del
Salavina              ,                      ,                      ,Santiago del
Salavina              ,                      ,                      ,Santiago del
Salavina              ,                      ,                      ,Santiago del
Salavina              ,                      ,                      ,Santiago del
Salavina              ,                      ,                      ,Santiago del
Salavina              ,                      ,                      ,Santiago del
Salavina              ,                      ,                      ,Santiago del
Salavina              ,                      ,                      ,Santiago del
Salavina              ,                      ,                      ,Santiago del
Salavina              ,Chilca Juliana        ,                      ,Santiago del
Salavina              ,Los Telares           ,                      ,Santiago del
Salavina              ,Villa Salavina        ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,                      ,                      ,Santiago del
San Martín            ,Brea Pozo             ,                      ,Santiago del
San Martín            ,Estación Robles       ,                      ,Santiago del
San Martín            ,Estación Taboada      ,                      ,Santiago del
San Martín            ,Villa Nueva           ,                      ,Santiago del
Sarmiento             ,                      ,                      ,Santiago del
Sarmiento             ,                      ,                      ,Santiago del
Sarmiento             ,                      ,                      ,Santiago del
Sarmiento             ,                      ,                      ,Santiago del
Sarmiento             ,                      ,                      ,Santiago del
Sarmiento             ,                      ,                      ,Santiago del
Sarmiento             ,                      ,                      ,Santiago del
Sarmiento             ,                      ,                      ,Santiago del
Sarmiento             ,                      ,                      ,Santiago del
Sarmiento             ,                      ,                      ,Santiago del
Sarmiento             ,                      ,                      ,Santiago del
Sarmiento             ,                      ,                      ,Santiago del
Sarmiento             ,                      ,                      ,Santiago del
Sarmiento             ,                      ,                      ,Santiago del
Sarmiento             ,                      ,                      ,Santiago del
Sarmiento             ,                      ,                      ,Santiago del
Sarmiento             ,                      ,                      ,Santiago del
Sarmiento             ,Garza                 ,                      ,Santiago del
Silípica              ,                      ,                      ,Santiago del
Silípica              ,                      ,                      ,Santiago del
Silípica              ,                      ,                      ,Santiago del
Silípica              ,                      ,                      ,Santiago del
Silípica              ,                      ,                      ,Santiago del
Silípica              ,                      ,                      ,Santiago del
Silípica              ,                      ,                      ,Santiago del
Silípica              ,                      ,                      ,Santiago del
Silípica              ,                      ,                      ,Santiago del
Silípica              ,                      ,                      ,Santiago del
Silípica              ,Árraga                ,                      ,Santiago del
Silípica              ,Nueva Francia         ,                      ,Santiago del
Silípica              ,Simbol                ,                      ,Santiago del
Silípica              ,Sumamao               ,                      ,Santiago del
Silípica              ,Villa Silípica        ,                      ,Santiago del
Burruyacú             ,                      ,El Puestito           ,Tucumán     
Burruyacú             ,                      ,El Timbo              ,Tucumán     
Burruyacú             ,                      ,Villa Padre Monti     ,Tucumán     
Burruyacú             ,                      ,El Chañar             ,Tucumán     
Burruyacú             ,                      ,7 de Abril            ,Tucumán     
Burruyacú             ,                      ,El Timbo              ,Tucumán     
Burruyacú             ,                      ,Municipalidad de Burru,Tucumán     
Burruyacú             ,                      ,El Chañar             ,Tucumán     
Burruyacú             ,                      ,Villa Padre Monti     ,Tucumán     
Burruyacú             ,                      ,Municipalidad de Burru,Tucumán     
Burruyacú             ,                      ,Gdor. Piedrabuena     ,Tucumán     
Burruyacú             ,                      ,El Puestito           ,Tucumán     
Burruyacú             ,                      ,El Puestito           ,Tucumán     
Burruyacú             ,                      ,La Ramada y la Cruz   ,Tucumán     
Burruyacú             ,                      ,La Ramada y la Cruz   ,Tucumán     
Burruyacú             ,                      ,El Naranjo y el Suncha,Tucumán     
Burruyacú             ,                      ,Benjamin Araoz y el Ta,Tucumán     
Burruyacú             ,                      ,El Naranjo y el Suncha,Tucumán     
Burruyacú             ,                      ,Garmendia             ,Tucumán     
Burruyacú             ,                      ,La Ramada y la Cruz   ,Tucumán     
Burruyacú             ,                      ,La Ramada y la Cruz   ,Tucumán     
                      ,Ciudad Autónoma de Bue,                      ,Ciudad Autón
Adolfo Alsina         ,                      ,Adolfo Alsina         ,Buenos Aires
Adolfo Alsina         ,                      ,Adolfo Alsina         ,Buenos Aires
Adolfo Alsina         ,                      ,Adolfo Alsina         ,Buenos Aires
Adolfo Alsina         ,                      ,Adolfo Alsina         ,Buenos Aires
Adolfo Alsina         ,                      ,Guaminí               ,Buenos Aires
Adolfo Alsina         ,                      ,Adolfo Alsina         ,Buenos Aires
Adolfo Alsina         ,                      ,Adolfo Alsina         ,Buenos Aires
Adolfo Alsina         ,                      ,Adolfo Alsina         ,Buenos Aires
Adolfo Alsina         ,                      ,Adolfo Alsina         ,Buenos Aires
Adolfo Alsina         ,                      ,Adolfo Alsina         ,Buenos Aires
Adolfo Alsina         ,                      ,Adolfo Alsina         ,Buenos Aires
Adolfo Alsina         ,                      ,Adolfo Alsina         ,Buenos Aires
Adolfo Alsina         ,                      ,Adolfo Alsina         ,Buenos Aires
Adolfo Alsina         ,                      ,Adolfo Alsina         ,Buenos Aires
Adolfo Alsina         ,                      ,Adolfo Alsina         ,Buenos Aires
Adolfo Alsina         ,                      ,Adolfo Alsina         ,Buenos Aires
Adolfo Alsina         ,                      ,Adolfo Alsina         ,Buenos Aires
Adolfo Alsina         ,                      ,Adolfo Alsina         ,Buenos Aires
Adolfo Alsina         ,Carhué                ,Adolfo Alsina         ,Buenos Aires
Burruyacú             ,                      ,Villa Padre Monti     ,Tucumán     
Burruyacú             ,                      ,El Chañar             ,Tucumán     
Burruyacú             ,                      ,Villa Padre Monti     ,Tucumán     
Burruyacú             ,                      ,Garmendia             ,Tucumán     
Burruyacú             ,                      ,Gdor. Piedrabuena     ,Tucumán     
Burruyacú             ,                      ,Benjamin Araoz y el Ta,Tucumán     
Burruyacú             ,                      ,Gdor. Piedrabuena     ,Tucumán     
Burruyacú             ,                      ,Gdor. Piedrabuena     ,Tucumán     
Burruyacú             ,                      ,                      ,Tucumán     
Burruyacú             ,                      ,Garmendia             ,Tucumán     
Burruyacú             ,                      ,El Puestito           ,Tucumán     
Burruyacú             ,                      ,El Puestito           ,Tucumán     
Burruyacú             ,                      ,Gdor. Piedrabuena     ,Tucumán     
Azul                  ,                      ,Azul                  ,Buenos Aires
Daireaux              ,                      ,Daireaux              ,Buenos Aires
Mar Chiquita          ,                      ,Mar Chiquita          ,Buenos Aires
Patagones             ,                      ,Patagones             ,Buenos Aires
Pellegrini            ,De Bary               ,Pellegrini            ,Buenos Aires
Pergamino             ,Acevedo               ,Pergamino             ,Buenos Aires
Saladillo             ,                      ,Saladillo             ,Buenos Aires
Saladillo             ,Álvarez de Toledo     ,Saladillo             ,Buenos Aires
San Pedro             ,Obligado              ,San Pedro             ,Buenos Aires
Tigre                 ,Tigre                 ,Tigre                 ,Buenos Aires
Tornquist             ,                      ,Tornquist             ,Buenos Aires
Tres de Febrero       ,Tres de Febrero       ,Tres de Febrero       ,Buenos Aires
Pomán                 ,                      ,Saujil                ,Catamarca   
Tinogasta             ,                      ,Tinogasta             ,Catamarca   
Calamuchita           ,                      ,                      ,Córdoba     
Minas                 ,                      ,Estancia de Guadalupe ,Córdoba     
Río Segundo           ,                      ,                      ,Córdoba     
San Justo             ,                      ,                      ,Córdoba     
Totoral               ,                      ,                      ,Córdoba     
Tulumba               ,El Tuscal             ,                      ,Córdoba     
Goya                  ,                      ,Goya                  ,Corrientes  
Mburucuyá             ,Mburucuyá             ,Mburucuyá             ,Corrientes  
San Roque             ,9 de Julio            ,9 de Julio            ,Corrientes  
Almirante Brown       ,                      ,Taco Pozo             ,Chaco       
General Güemes        ,                      ,Juan José Castelli    ,Chaco       
General Güemes        ,                      ,El Sauzalito          ,Chaco       
General Güemes        ,                      ,Miraflores            ,Chaco       
Libertador General San,                      ,Pampa del Indio       ,Chaco       
Mayor Luis J. Fontana ,                      ,Coronel Du Graty      ,Chaco       
Tapenagá              ,Charadai              ,Charadai              ,Chaco       
Languiñeo             ,Colan Conhué          ,Colan Conhué          ,Chubut      
Colón                 ,                      ,                      ,Entre Ríos  
Federal               ,Sauce de Luna         ,                      ,Entre Ríos  
Uruguay               ,                      ,                      ,Entre Ríos  
Formosa               ,                      ,                      ,Formosa     
Matacos               ,                      ,                      ,Formosa     
Patiño                ,                      ,                      ,Formosa     
Ramón Lista           ,                      ,                      ,Formosa     
Dr. Manuel Belgrano   ,                      ,Yala                  ,Jujuy       
Capital               ,                      ,Capital               ,La Rioja    
General Belgrano      ,Chañar                ,General Belgrano      ,La Rioja    
General Ocampo        ,                      ,General Ocampo        ,La Rioja    
Maipú                 ,                      ,Maipú                 ,Mendoza     
General Manuel Belgran,                      ,Comandante A. Guacurar,Misiones    
Los Lagos             ,                      ,                      ,Neuquén     
General Roca          ,Barrio Puente 83      ,Cipolletti            ,Río Negro   
Valcheta              ,                      ,                      ,Río Negro   
Anta                  ,                      ,Las Lajitas           ,Salta       
Anta                  ,                      ,Apolinario Saravia    ,Salta       
General José de San Ma,                      ,General Ballivián     ,Salta       
Orán                  ,                      ,San Ramón de la Nueva ,Salta       
Rivadavia             ,                      ,Embarcación           ,Salta       
Rivadavia             ,                      ,Rivadavia Banda Sur   ,Salta       
Rosario de Lerma      ,                      ,Campo Quijano         ,Salta       
Angaco                ,Villa El Salvador - Vi,Angaco                ,San Juan    
Valle Fértil          ,                      ,Valle Fértil          ,San Juan    
Gobernador Dupuy      ,                      ,                      ,San Luis    
General Obligado      ,                      ,Los Laureles          ,Santa Fe    
Figueroa              ,                      ,                      ,Santiago del
Moreno                ,                      ,                      ,Santiago del
Burruyacú             ,                      ,Villa Padre Monti     ,Tucumán     
Graneros              ,                      ,Lamadrid              ,Tucumán     
Burruyacú             ,                      ,Garmendia             ,Tucumán     
Burruyacú             ,                      ,El Puestito           ,Tucumán     
Burruyacú             ,                      ,Villa Padre Monti     ,Tucumán     
Burruyacú             ,                      ,El Puestito           ,Tucumán     
Burruyacú             ,                      ,El Chañar             ,Tucumán     
Burruyacú             ,                      ,Gdor. Piedrabuena     ,Tucumán     
Burruyacú             ,                      ,Gdor. Piedrabuena     ,Tucumán     
Burruyacú             ,                      ,El Chañar             ,Tucumán     
Burruyacú             ,                      ,Municipalidad de Burru,Tucumán     
Burruyacú             ,                      ,Gdor. Piedrabuena     ,Tucumán     
Burruyacú             ,                      ,El Chañar             ,Tucumán     
Burruyacú             ,                      ,Benjamin Araoz y el Ta,Tucumán     
Burruyacú             ,                      ,El Timbo              ,Tucumán     
Burruyacú             ,                      ,El Timbo              ,Tucumán     
Burruyacú             ,                      ,El Timbo              ,Tucumán     
Burruyacú             ,                      ,La Ramada y la Cruz   ,Tucumán     
Burruyacú             ,                      ,Villa Padre Monti     ,Tucumán     
Burruyacú             ,                      ,Gdor. Piedrabuena     ,Tucumán     
Burruyacú             ,                      ,Gdor. Piedrabuena     ,Tucumán     
Burruyacú             ,Barrio San Jorge      ,El Naranjo y el Suncha,Tucumán     
Burruyacú             ,El Chañar             ,El Chañar             ,Tucumán     
Burruyacú             ,El Naranjo            ,El Naranjo y el Suncha,Tucumán     
Burruyacú             ,Garmendia             ,Garmendia             ,Tucumán     
Burruyacú             ,La Ramada             ,La Ramada y la Cruz   ,Tucumán     
Burruyacú             ,Macomitas             ,El Chañar             ,Tucumán     
Burruyacú             ,Piedrabuena           ,Gdor. Piedrabuena     ,Tucumán     
Burruyacú             ,7 de Abril            ,7 de Abril            ,Tucumán     
Burruyacú             ,Villa Benjamín Aráoz  ,Benjamin Araoz y el Ta,Tucumán     
Burruyacú             ,Villa Burruyacú       ,Municipalidad de Burru,Tucumán     
Burruyacú             ,Villa Padre Monti     ,Villa Padre Monti     ,Tucumán     
Cruz Alta             ,                      ,El Naranjito          ,Tucumán     
Antártida Argentina   ,                      ,                      ,Tierra del F
Burruyacú             ,                      ,Gdor. Piedrabuena     ,Tucumán     
Burruyacú             ,                      ,7 de Abril            ,Tucumán     
Burruyacú             ,                      ,El Naranjo y el Suncha,Tucumán     
Burruyacú             ,                      ,Villa Padre Monti     ,Tucumán     
Burruyacú             ,                      ,El Timbo              ,Tucumán     
Burruyacú             ,                      ,El Chañar             ,Tucumán     
Burruyacú             ,                      ,Garmendia             ,Tucumán     
Burruyacú             ,                      ,Garmendia             ,Tucumán     
Cruz Alta             ,                      ,Ranchillos y San Migue,Tucumán     
Cruz Alta             ,                      ,El Bracho y el Cevilar,Tucumán     
Cruz Alta             ,                      ,Los Pereyras          ,Tucumán     
Cruz Alta             ,                      ,Municipalidad de Alder,Tucumán     
Cruz Alta             ,                      ,Ranchillos y San Migue,Tucumán     
Cruz Alta             ,                      ,El Bracho y el Cevilar,Tucumán     
Cruz Alta             ,                      ,Municipalidad de Banda,Tucumán     
Cruz Alta             ,                      ,Delfin Gallo          ,Tucumán     
Cruz Alta             ,                      ,San Andres            ,Tucumán     
Cruz Alta             ,                      ,El Bracho y el Cevilar,Tucumán     
Cruz Alta             ,                      ,La Florida y Luisiana ,Tucumán     
Cruz Alta             ,                      ,El Naranjito          ,Tucumán     
Cruz Alta             ,                      ,El Naranjito          ,Tucumán     
Cruz Alta             ,                      ,La Florida y Luisiana ,Tucumán     
Cruz Alta             ,                      ,Colombres             ,Tucumán     
Cruz Alta             ,                      ,El Naranjito          ,Tucumán     
Cruz Alta             ,                      ,Los Perez             ,Tucumán     
Cruz Alta             ,                      ,Colombres             ,Tucumán     
Cruz Alta             ,                      ,El Naranjito          ,Tucumán     
Cruz Alta             ,                      ,Los Ralos             ,Tucumán     
Cruz Alta             ,                      ,Municipalidad de Alder,Tucumán     
Cruz Alta             ,                      ,Los Ralos             ,Tucumán     
Cruz Alta             ,                      ,Los Bulacios y los Vil,Tucumán     
Cruz Alta             ,                      ,Los Pereyras          ,Tucumán     
Cruz Alta             ,                      ,Los Perez             ,Tucumán     
Cruz Alta             ,                      ,San Andres            ,Tucumán     
Cruz Alta             ,                      ,Municipalidad de Banda,Tucumán     
Cruz Alta             ,                      ,Municipalidad de Banda,Tucumán     
Cruz Alta             ,                      ,Las Cejas             ,Tucumán     
Cruz Alta             ,                      ,Los Perez             ,Tucumán     
Cruz Alta             ,                      ,Ranchillos y San Migue,Tucumán     
Cruz Alta             ,                      ,El Naranjito          ,Tucumán     
Cruz Alta             ,Alderetes             ,Municipalidad de Alder,Tucumán     
Cruz Alta             ,Alderetes             ,Municipalidad de Alder,Tucumán     
Cruz Alta             ,Alderetes             ,Municipalidad de Alder,Tucumán     
Cruz Alta             ,Banda del Río Salí    ,Municipalidad de Banda,Tucumán     
Cruz Alta             ,Banda del Río Salí    ,Municipalidad de Banda,Tucumán     
Cruz Alta             ,Banda del Río Salí    ,Municipalidad de Banda,Tucumán     
Cruz Alta             ,Colombres             ,Colombres             ,Tucumán     
Cruz Alta             ,Colonia Mayo - Barrio ,Los Perez             ,Tucumán     
Cruz Alta             ,Delfín Gallo          ,Delfin Gallo          ,Tucumán     
Cruz Alta             ,Delfín Gallo          ,Delfin Gallo          ,Tucumán     
Cruz Alta             ,Delfín Gallo          ,Delfin Gallo          ,Tucumán     
Cruz Alta             ,El Bracho             ,El Bracho y el Cevilar,Tucumán     
Cruz Alta             ,La Florida            ,La Florida y Luisiana ,Tucumán     
Cruz Alta             ,La Florida            ,La Florida y Luisiana ,Tucumán     
Cruz Alta             ,Las Cejas             ,Las Cejas             ,Tucumán     
Cruz Alta             ,Los Ralos             ,Los Ralos             ,Tucumán     
Cruz Alta             ,Los Ralos             ,Los Ralos             ,Tucumán     
Cruz Alta             ,Los Ralos             ,Los Ralos             ,Tucumán     
Cruz Alta             ,Pacará                ,Municipalidad de Banda,Tucumán     
Cruz Alta             ,Ranchillos            ,Ranchillos y San Migue,Tucumán     
Cruz Alta             ,San Andrés            ,San Andres            ,Tucumán     
Chicligasta           ,                      ,Gastona y Belicha     ,Tucumán     
Chicligasta           ,                      ,Gastona y Belicha     ,Tucumán     
Chicligasta           ,                      ,Alto Verde y los Guche,Tucumán     
Chicligasta           ,                      ,Alpachiri y el Molino ,Tucumán     
Chicligasta           ,                      ,Alpachiri y el Molino ,Tucumán     
Chicligasta           ,                      ,Trinidad              ,Tucumán     
Chicligasta           ,                      ,Alpachiri y el Molino ,Tucumán     
Chicligasta           ,                      ,Arcadia               ,Tucumán     
Chicligasta           ,                      ,Arcadia               ,Tucumán     
Chicligasta           ,                      ,Arcadia               ,Tucumán     
Chicligasta           ,                      ,Arcadia               ,Tucumán     
Chicligasta           ,                      ,Gastona y Belicha     ,Tucumán     
Chicligasta           ,                      ,Arcadia               ,Tucumán     
Chicligasta           ,                      ,Municipalidad de Conce,Tucumán     
Chicligasta           ,                      ,Alpachiri y el Molino ,Tucumán     
Chicligasta           ,                      ,Trinidad              ,Tucumán     
Chicligasta           ,                      ,Arcadia               ,Tucumán     
Chicligasta           ,                      ,Arcadia               ,Tucumán     
Chicligasta           ,                      ,Alpachiri y el Molino ,Tucumán     
Chicligasta           ,                      ,Alpachiri y el Molino ,Tucumán     
Chicligasta           ,                      ,Alto Verde y los Guche,Tucumán     
Chicligasta           ,                      ,Alpachiri y el Molino ,Tucumán     
Chicligasta           ,                      ,Trinidad              ,Tucumán     
Chicligasta           ,                      ,Medina                ,Tucumán     
Chicligasta           ,                      ,Medina                ,Tucumán     
Chicligasta           ,Alpachiri             ,Alpachiri y el Molino ,Tucumán     
Chicligasta           ,Alto Verde            ,Alto Verde y los Guche,Tucumán     
Chicligasta           ,Arcadia               ,Arcadia               ,Tucumán     
Chicligasta           ,Barrio San Roque      ,Arcadia               ,Tucumán     
Chicligasta           ,Concepción            ,Municipalidad de Conce,Tucumán     
Chicligasta           ,Iltico                ,Municipalidad de Conce,Tucumán     
Chicligasta           ,La Trinidad           ,Trinidad              ,Tucumán     
Chicligasta           ,Medina                ,Medina                ,Tucumán     
Famaillá              ,                      ,Municipalidad de Famai,Tucumán     
Famaillá              ,                      ,Municipalidad de Famai,Tucumán     
Famaillá              ,                      ,Municipalidad de Bella,Tucumán     
Famaillá              ,                      ,                      ,Tucumán     
Famaillá              ,                      ,Municipalidad de Famai,Tucumán     
Famaillá              ,                      ,Municipalidad de Famai,Tucumán     
Famaillá              ,                      ,Municipalidad de Famai,Tucumán     
Famaillá              ,                      ,Municipalidad de Famai,Tucumán     
Famaillá              ,                      ,Municipalidad de Famai,Tucumán     
Famaillá              ,                      ,Municipalidad de Famai,Tucumán     
Famaillá              ,                      ,Municipalidad de Famai,Tucumán     
Famaillá              ,                      ,Municipalidad de Famai,Tucumán     
Famaillá              ,Barrio Casa Rosada    ,Municipalidad de Famai,Tucumán     
Famaillá              ,Campo de Herrera      ,Municipalidad de Famai,Tucumán     
Famaillá              ,Famaillá              ,Municipalidad de Famai,Tucumán     
Famaillá              ,Famaillá              ,Municipalidad de Famai,Tucumán     
Famaillá              ,Ingenio Fronterita    ,Municipalidad de Famai,Tucumán     
Graneros              ,                      ,Municipalidad de Grane,Tucumán     
Graneros              ,                      ,Lamadrid              ,Tucumán     
Graneros              ,                      ,Lamadrid              ,Tucumán     
Graneros              ,                      ,Lamadrid              ,Tucumán     
Graneros              ,                      ,Municipalidad de Grane,Tucumán     
Graneros              ,                      ,Lamadrid              ,Tucumán     
Graneros              ,                      ,Municipalidad de Grane,Tucumán     
Graneros              ,                      ,Municipalidad de Grane,Tucumán     
Graneros              ,                      ,Municipalidad de Grane,Tucumán     
Graneros              ,                      ,Lamadrid              ,Tucumán     
Graneros              ,                      ,Taco Ralo             ,Tucumán     
Graneros              ,                      ,                      ,Tucumán     
Graneros              ,                      ,Taco Ralo             ,Tucumán     
Graneros              ,                      ,Taco Ralo             ,Tucumán     
Graneros              ,                      ,Taco Ralo             ,Tucumán     
Graneros              ,                      ,                      ,Tucumán     
Graneros              ,                      ,Taco Ralo             ,Tucumán     
Graneros              ,                      ,Municipalidad de Grane,Tucumán     
Graneros              ,                      ,Taco Ralo             ,Tucumán     
Graneros              ,                      ,Lamadrid              ,Tucumán     
Graneros              ,                      ,Taco Ralo             ,Tucumán     
Graneros              ,                      ,Taco Ralo             ,Tucumán     
Graneros              ,                      ,Lamadrid              ,Tucumán     
Graneros              ,                      ,Lamadrid              ,Tucumán     
Graneros              ,                      ,Lamadrid              ,Tucumán     
Graneros              ,                      ,Lamadrid              ,Tucumán     
Graneros              ,                      ,Lamadrid              ,Tucumán     
Graneros              ,                      ,Municipalidad de Grane,Tucumán     
Graneros              ,                      ,Taco Ralo             ,Tucumán     
Graneros              ,                      ,Taco Ralo             ,Tucumán     
Graneros              ,                      ,Municipalidad de Grane,Tucumán     
Graneros              ,                      ,Lamadrid              ,Tucumán     
Graneros              ,                      ,Lamadrid              ,Tucumán     
Graneros              ,                      ,Taco Ralo             ,Tucumán     
Graneros              ,                      ,Taco Ralo             ,Tucumán     
Graneros              ,                      ,Taco Ralo             ,Tucumán     
Graneros              ,                      ,Taco Ralo             ,Tucumán     
Graneros              ,                      ,Taco Ralo             ,Tucumán     
Graneros              ,                      ,Taco Ralo             ,Tucumán     
Graneros              ,                      ,                      ,Tucumán     
Graneros              ,                      ,Lamadrid              ,Tucumán     
Graneros              ,                      ,Municipalidad de Grane,Tucumán     
Graneros              ,                      ,Municipalidad de Grane,Tucumán     
Graneros              ,                      ,Lamadrid              ,Tucumán     
Graneros              ,Graneros              ,Municipalidad de Grane,Tucumán     
Graneros              ,Lamadrid              ,Lamadrid              ,Tucumán     
Graneros              ,Taco Ralo             ,Taco Ralo             ,Tucumán     
Juan Bautista Alberdi ,                      ,                      ,Tucumán     
Juan Bautista Alberdi ,                      ,Municipalidad de Juan ,Tucumán     
Juan Bautista Alberdi ,                      ,Comuna Villa Belgrano ,Tucumán     
Juan Bautista Alberdi ,                      ,Escaba                ,Tucumán     
Juan Bautista Alberdi ,                      ,Escaba                ,Tucumán     
Juan Bautista Alberdi ,                      ,Escaba                ,Tucumán     
Juan Bautista Alberdi ,                      ,                      ,Tucumán     
Juan Bautista Alberdi ,                      ,Municipalidad de Juan ,Tucumán     
Juan Bautista Alberdi ,                      ,Comuna Villa Belgrano ,Tucumán     
Juan Bautista Alberdi ,                      ,Municipalidad de Juan ,Tucumán     
Juan Bautista Alberdi ,Juan Bautista Alberdi ,Municipalidad de Juan ,Tucumán     
Juan Bautista Alberdi ,Villa Belgrano        ,Comuna Villa Belgrano ,Tucumán     
La Cocha              ,                      ,San Jose de la Cocha  ,Tucumán     
La Cocha              ,                      ,El Sacrificio         ,Tucumán     
La Cocha              ,                      ,Huasa Pampa           ,Tucumán     
La Cocha              ,                      ,                      ,Tucumán     
La Cocha              ,                      ,Yanima                ,Tucumán     
La Cocha              ,                      ,El Sacrificio         ,Tucumán     
La Cocha              ,                      ,Municipalidad de la Co,Tucumán     
La Cocha              ,                      ,Huasa Pampa           ,Tucumán     
La Cocha              ,                      ,El Sacrificio         ,Tucumán     
La Cocha              ,                      ,Rumipunco             ,Tucumán     
La Cocha              ,                      ,Huasa Pampa           ,Tucumán     
La Cocha              ,                      ,El Sacrificio         ,Tucumán     
La Cocha              ,                      ,Municipalidad de la Co,Tucumán     
La Cocha              ,                      ,El Sacrificio         ,Tucumán     
La Cocha              ,                      ,Municipalidad de la Co,Tucumán     
La Cocha              ,                      ,                      ,Tucumán     
La Cocha              ,                      ,Huasa Pampa           ,Tucumán     
La Cocha              ,                      ,Huasa Pampa           ,Tucumán     
La Cocha              ,                      ,Rumipunco             ,Tucumán     
La Cocha              ,                      ,Municipalidad de la Co,Tucumán     
La Cocha              ,                      ,El Sacrificio         ,Tucumán     
La Cocha              ,La Cocha              ,Municipalidad de la Co,Tucumán     
La Cocha              ,San José de La Cocha  ,San Jose de la Cocha  ,Tucumán     
Leales                ,                      ,Santa Rosa de Leales y,Tucumán     
Leales                ,                      ,Estacion Araoz y Tacan,Tucumán     
Leales                ,                      ,Los Puestos           ,Tucumán     
Leales                ,                      ,Municipalidad de Bella,Tucumán     
Leales                ,                      ,Los Puestos           ,Tucumán     
Leales                ,                      ,Los Puestos           ,Tucumán     
Leales                ,                      ,Agua Dulce y la Soleda,Tucumán     
Leales                ,                      ,Los Puestos           ,Tucumán     
Leales                ,                      ,Santa Rosa de Leales y,Tucumán     
Leales                ,                      ,Los Puestos           ,Tucumán     
Leales                ,                      ,El Mojon              ,Tucumán     
Leales                ,                      ,Municipalidad de Bella,Tucumán     
Leales                ,                      ,                      ,Tucumán     
Leales                ,                      ,Municipalidad de Lules,Tucumán     
Leales                ,                      ,Rio Colorado          ,Tucumán     
Leales                ,                      ,Esquina y Mancopa     ,Tucumán     
Leales                ,                      ,Esquina y Mancopa     ,Tucumán     
Leales                ,                      ,Esquina y Mancopa     ,Tucumán     
Leales                ,                      ,Los Puestos           ,Tucumán     
Leales                ,                      ,Quilmes y los Sueldos ,Tucumán     
Leales                ,                      ,Municipalidad de Lules,Tucumán     
Leales                ,                      ,Manuel Garcia Fernande,Tucumán     
Leales                ,                      ,Los Puestos           ,Tucumán     
Leales                ,                      ,                      ,Tucumán     
Leales                ,                      ,Agua Dulce y la Soleda,Tucumán     
Leales                ,                      ,Villa de Leales       ,Tucumán     
Leales                ,                      ,Las Talas             ,Tucumán     
Leales                ,                      ,Estacion Araoz y Tacan,Tucumán     
Leales                ,                      ,Santa Rosa de Leales y,Tucumán     
Leales                ,                      ,Los Puestos           ,Tucumán     
Leales                ,                      ,Santa Rosa de Leales y,Tucumán     
Leales                ,                      ,Los Puestos           ,Tucumán     
Leales                ,                      ,Los Puestos           ,Tucumán     
Leales                ,                      ,Los Gomez             ,Tucumán     
Leales                ,                      ,Villa de Leales       ,Tucumán     
Leales                ,                      ,Quilmes y los Sueldos ,Tucumán     
Leales                ,                      ,Rio Colorado          ,Tucumán     
Leales                ,                      ,Esquina y Mancopa     ,Tucumán     
Leales                ,                      ,Esquina y Mancopa     ,Tucumán     
Leales                ,                      ,Villa de Leales       ,Tucumán     
Leales                ,                      ,Los Puestos           ,Tucumán     
Leales                ,                      ,Los Puestos           ,Tucumán     
Leales                ,                      ,Agua Dulce y la Soleda,Tucumán     
Leales                ,                      ,Los Puestos           ,Tucumán     
Leales                ,                      ,Santa Rosa de Leales y,Tucumán     
Leales                ,                      ,Quilmes y los Sueldos ,Tucumán     
Leales                ,                      ,Santa Rosa de Leales y,Tucumán     
Leales                ,                      ,Villa de Leales       ,Tucumán     
Leales                ,                      ,Rio Colorado          ,Tucumán     
Leales                ,                      ,Quilmes y los Sueldos ,Tucumán     
Leales                ,                      ,Municipalidad de Bella,Tucumán     
Leales                ,                      ,Estacion Araoz y Tacan,Tucumán     
Leales                ,                      ,Agua Dulce y la Soleda,Tucumán     
Leales                ,                      ,El Mojon              ,Tucumán     
Leales                ,                      ,Villa de Leales       ,Tucumán     
Leales                ,                      ,Los Puestos           ,Tucumán     
